week,brand,subchannel,region,volume_hl,net_revenue_adj_CPI
2023-04-29,Brand B,Subchannel A,Region A,550.6852378920076,124.33345324193847
2023-05-06,Brand B,Subchannel A,Region A,26.91217469394595,6.006603760226311
2023-05-13,Brand B,Subchannel A,Region A,139.57614251071692,26.392813564429847
2023-05-20,Brand B,Subchannel A,Region A,351.1191412116504,82.90712925461307
2023-05-27,Brand B,Subchannel A,Region A,57.159976624116936,13.318081744700102
2023-06-03,Brand B,Subchannel A,Region A,158.6947936187471,27.002512540103343
2023-06-10,Brand B,Subchannel A,Region A,90.35888619296362,21.998967155941298
2023-06-17,Brand B,Subchannel A,Region A,33.24075332831654,8.102425148806518
2023-06-24,Brand B,Subchannel A,Region A,106.01581352384656,24.38572432469002
2023-07-01,Brand B,Subchannel A,Region A,538.8134111583022,114.96949603041439
2023-07-08,Brand B,Subchannel A,Region A,54.19994948087416,12.985447107319652
2023-07-15,Brand B,Subchannel A,Region A,285.7982885976219,71.13073325278302
2023-07-22,Brand B,Subchannel A,Region A,74.11372043732595,16.979287736851774
2023-07-29,Brand B,Subchannel A,Region A,213.9613686504995,41.407573540179364
2023-08-05,Brand B,Subchannel A,Region A,240.92172363240405,51.62784325845027
2023-08-12,Brand B,Subchannel A,Region A,93.16654117230625,21.29793443421408
2023-08-19,Brand B,Subchannel A,Region A,141.58658662511377,33.859376910436666
2023-08-26,Brand B,Subchannel A,Region A,127.78105691918756,31.309428891323936
2023-09-02,Brand B,Subchannel A,Region A,430.05119425333845,74.3878577587249
2023-09-09,Brand B,Subchannel A,Region A,197.34721818287687,30.93399279519175
2023-09-16,Brand B,Subchannel A,Region A,151.4413599087672,30.71685224483235
2023-09-23,Brand B,Subchannel A,Region A,434.1608770090505,88.14049146848556
2023-09-30,Brand B,Subchannel A,Region A,411.0418624326237,87.6812787216084
2023-10-07,Brand B,Subchannel A,Region A,150.47291465531652,30.656983722531052
2023-10-14,Brand B,Subchannel A,Region A,93.08076036938333,19.109885234616893
2023-10-21,Brand B,Subchannel A,Region A,452.8311739450455,89.88002610314244
2023-10-28,Brand B,Subchannel A,Region A,542.262368927427,109.85732522742231
2023-11-04,Brand B,Subchannel A,Region A,556.5049777897498,120.33248533706286
2023-11-11,Brand B,Subchannel A,Region A,423.73763889715804,108.93972231872084
2023-11-18,Brand B,Subchannel A,Region A,337.58307682321697,67.80056955846565
2023-11-25,Brand B,Subchannel A,Region A,873.8872196416116,206.46548929019377
2023-12-02,Brand B,Subchannel A,Region A,917.3259450348692,145.71444670642038
2023-12-09,Brand B,Subchannel A,Region A,236.8795927298945,45.494845551926055
2023-12-16,Brand B,Subchannel A,Region A,388.08051973082115,73.58735055008654
2023-12-23,Brand B,Subchannel A,Region A,867.107070584056,263.33113683171825
2023-12-30,Brand B,Subchannel A,Region A,846.628190099026,260.1063263954364
2024-01-06,Brand B,Subchannel A,Region A,281.25395096499057,79.61378487932643
2024-01-13,Brand B,Subchannel A,Region A,246.9459856642195,69.5470315338135
2024-01-20,Brand B,Subchannel A,Region A,275.9299792495489,85.70295520062766
2024-01-27,Brand B,Subchannel A,Region A,318.16021491030534,93.88301291699274
2024-02-03,Brand B,Subchannel A,Region A,313.31174355409047,64.24600349296705
2024-02-10,Brand B,Subchannel A,Region A,178.4885476254404,53.15652083063214
2024-02-17,Brand B,Subchannel A,Region A,10.175898123375106,3.0555443226432275
2024-02-24,Brand B,Subchannel A,Region A,295.10810984372705,69.92695308226104
2024-03-02,Brand B,Subchannel A,Region A,156.20526411327097,42.64988012323395
2024-03-09,Brand B,Subchannel A,Region A,150.57954970297837,34.90435790415521
2024-03-16,Brand B,Subchannel A,Region A,116.92333925239669,34.1339004476403
2024-03-23,Brand B,Subchannel A,Region A,323.24911615169196,107.31441938570802
2024-03-30,Brand B,Subchannel A,Region A,561.5352640634944,159.80936524300049
2024-04-06,Brand B,Subchannel A,Region A,40.918694401021355,11.870869277360633
2024-04-13,Brand B,Subchannel A,Region A,111.57628851694398,30.414173866522955
2024-04-20,Brand B,Subchannel A,Region A,176.97144287958733,51.05780458549564
2024-04-27,Brand B,Subchannel A,Region A,98.72912154043448,30.51735838726167
2024-05-04,Brand B,Subchannel A,Region A,106.52212822875656,28.400158950471457
2024-05-11,Brand B,Subchannel A,Region A,53.18923047570275,14.780633147110418
2024-05-18,Brand B,Subchannel A,Region A,57.702422766701176,18.142760346256082
2024-05-25,Brand B,Subchannel A,Region A,28.3352267654321,9.608819094522897
2024-06-01,Brand B,Subchannel A,Region A,63.96790665526829,18.8948844899025
2024-06-08,Brand B,Subchannel A,Region A,7.0921783149304956,1.8360337128109676
2024-06-15,Brand B,Subchannel A,Region A,98.88439180643182,29.729431316968157
2024-06-22,Brand B,Subchannel A,Region A,65.04658105652068,19.24292107797211
2024-06-29,Brand B,Subchannel A,Region A,203.66530999466713,52.10807780423768
2024-07-06,Brand B,Subchannel A,Region A,6.317787265485684,1.7716793533281054
2024-07-13,Brand B,Subchannel A,Region A,90.89867454526554,25.83628780458481
2024-07-20,Brand B,Subchannel A,Region A,238.80367868808142,75.5957596611769
2024-07-27,Brand B,Subchannel A,Region A,123.77674719527627,35.8123053236911
2024-08-03,Brand B,Subchannel A,Region A,161.81284932608776,38.21683339915839
2024-08-10,Brand B,Subchannel A,Region A,141.21008573993444,36.913641915757786
2024-08-17,Brand B,Subchannel A,Region A,117.60315015025861,24.011419444886474
2024-08-24,Brand B,Subchannel A,Region A,88.96331961696447,24.81496551432968
2024-08-31,Brand B,Subchannel A,Region A,268.6882588601676,61.51196715577184
2024-09-07,Brand B,Subchannel A,Region A,21.231764366484867,5.681599102390309
2024-09-14,Brand B,Subchannel A,Region A,112.13677770742231,32.07023904087786
2024-09-21,Brand B,Subchannel A,Region A,180.37491971421983,44.36568385123104
2024-09-28,Brand B,Subchannel A,Region A,289.35881310018476,75.6963822024626
2024-10-05,Brand B,Subchannel A,Region A,54.57628260107495,15.618373754007012
2024-10-12,Brand B,Subchannel A,Region A,201.2662209265747,56.8334297980676
2024-10-19,Brand B,Subchannel A,Region A,225.95961309657824,64.25955065240764
2024-10-26,Brand B,Subchannel A,Region A,263.1448324161422,64.62013522943265
2024-11-02,Brand B,Subchannel A,Region A,97.5006617298813,24.0314084693949
2024-11-09,Brand B,Subchannel A,Region A,203.64176395323045,58.895832696107774
2024-11-16,Brand B,Subchannel A,Region A,522.8400813451318,142.95661382153222
2024-11-23,Brand B,Subchannel A,Region A,608.7539233460126,178.6720860827064
2024-11-30,Brand B,Subchannel A,Region A,376.2866130283287,48.485528275607145
2024-12-07,Brand B,Subchannel A,Region A,74.91581386764304,25.255882714660615
2024-12-14,Brand B,Subchannel A,Region A,260.05816991929066,87.98721236368283
2024-12-21,Brand B,Subchannel A,Region A,788.674512827613,253.71096607947777
2024-12-28,Brand B,Subchannel A,Region A,131.2982043507737,42.31743019951443
2025-01-04,Brand B,Subchannel A,Region A,167.99346529506832,39.34427811723132
2025-01-11,Brand B,Subchannel A,Region A,104.44693892381247,32.67376167063164
2025-01-18,Brand B,Subchannel A,Region A,137.8810663278447,44.980229082872796
2025-01-25,Brand B,Subchannel A,Region A,229.51859597501564,67.75008250071359
2025-02-01,Brand B,Subchannel A,Region A,202.6305310733201,57.05137942005557
2025-02-08,Brand B,Subchannel A,Region A,153.71316523428104,48.142238935907564
2025-02-15,Brand B,Subchannel A,Region A,90.87713714938089,27.79235339279529
2025-02-22,Brand B,Subchannel A,Region A,166.4880511988708,53.692681821141655
2025-03-01,Brand B,Subchannel A,Region A,263.2701800601846,75.64001911185483
2025-03-08,Brand B,Subchannel A,Region A,36.003180532061805,11.928155958118916
2025-03-15,Brand B,Subchannel A,Region A,111.94902602558034,35.51891419135207
2025-03-22,Brand B,Subchannel A,Region A,109.13197998587383,32.22088251745835
2025-03-29,Brand B,Subchannel A,Region A,50.10562251054698,15.400657444653293
2025-04-05,Brand B,Subchannel A,Region A,120.01130306137665,31.497106135748574
2025-04-12,Brand B,Subchannel A,Region A,70.86864245882971,19.55799553276654
2025-04-19,Brand B,Subchannel A,Region A,88.04791832469157,26.8214174257125
2025-04-26,Brand B,Subchannel A,Region A,216.4891153201371,60.704646540209204
2025-05-03,Brand B,Subchannel A,Region A,75.54181754930538,23.63126604492394
2025-05-10,Brand B,Subchannel A,Region A,68.59405767569962,21.445031838889147
2025-05-17,Brand B,Subchannel A,Region A,77.02683686514905,23.48746862699196
2025-05-24,Brand B,Subchannel A,Region A,77.61265403318666,24.539398391934153
2025-05-31,Brand B,Subchannel A,Region A,166.84117380759193,46.48421062416799
2025-06-07,Brand B,Subchannel A,Region A,27.961071567188977,8.636706930208097
2025-06-14,Brand B,Subchannel A,Region A,65.9499727945997,20.74928733336093
2025-06-21,Brand B,Subchannel A,Region A,38.992453191820566,11.742072356747464
2025-06-28,Brand B,Subchannel A,Region A,141.1179238223065,41.95629093488478
2025-07-05,Brand B,Subchannel A,Region A,65.8273229927776,16.440113573008748
2025-07-12,Brand B,Subchannel A,Region A,54.724219572758955,15.877642495814012
2025-07-19,Brand B,Subchannel A,Region A,44.87350438790801,14.06106617774686
2025-07-26,Brand B,Subchannel A,Region A,82.36215765467419,25.783639061226758
2025-08-02,Brand B,Subchannel A,Region A,99.46718467066758,25.977741483320827
2025-08-09,Brand B,Subchannel A,Region A,58.20915159429153,17.067876763909336
2025-08-16,Brand B,Subchannel A,Region A,125.23008160113353,29.76821938024647
2025-08-23,Brand B,Subchannel A,Region A,129.07565391609785,35.203742673295665
2025-08-30,Brand B,Subchannel A,Region A,162.56241418148224,45.25941875646798
2025-09-06,Brand B,Subchannel A,Region A,49.94395148157214,14.134655963622981
2025-09-13,Brand B,Subchannel A,Region A,130.27166405012485,40.50886356415154
2025-09-20,Brand B,Subchannel A,Region A,107.00605159898892,28.78941477858168
2025-09-27,Brand B,Subchannel A,Region A,105.43464843323008,27.223912292026355
2025-10-04,Brand B,Subchannel A,Region A,89.66250963693396,18.580172256283625
2025-10-11,Brand B,Subchannel A,Region A,15.2850671877439,3.8521669555430513
2025-10-18,Brand B,Subchannel A,Region A,202.54386459228306,54.21324556174345
2025-10-25,Brand B,Subchannel A,Region A,194.23394831152123,45.967268210365624
2025-11-01,Brand B,Subchannel A,Region A,235.03157987673205,64.03545953202926
2025-11-08,Brand B,Subchannel A,Region A,81.02717917402813,22.089386306308544
2025-11-15,Brand B,Subchannel A,Region A,140.7494892586583,35.90715317604732
2025-11-22,Brand B,Subchannel A,Region A,75.88752373689171,19.425767285041978
2025-11-29,Brand B,Subchannel A,Region A,220.747330537668,47.745373006433795
2025-12-06,Brand B,Subchannel A,Region A,56.22902155349533,13.175102540949412
2025-12-13,Brand B,Subchannel A,Region A,196.96810938348992,56.86934804012629
2025-12-20,Brand B,Subchannel A,Region A,124.91719538211272,32.63767419433076
2025-12-27,Brand B,Subchannel A,Region A,196.7505272748009,53.368968181480035
2026-01-03,Brand B,Subchannel A,Region A,96.8963178671951,26.335345052332382
2026-01-10,Brand B,Subchannel A,Region A,104.75253416755395,27.70904567473073
2026-01-17,Brand B,Subchannel A,Region A,243.36362299789835,71.74487761799253
2026-01-24,Brand B,Subchannel A,Region A,226.680629189076,65.29338266294154
2026-01-31,Brand B,Subchannel A,Region A,224.6694127511895,60.15694278093328
2026-02-07,Brand B,Subchannel A,Region A,56.301364532721735,17.201578333399144
2026-02-14,Brand B,Subchannel A,Region A,108.69884255080318,33.716649430894726
2026-02-21,Brand B,Subchannel A,Region A,8.939334206446203,2.574175722713129
2026-02-28,Brand B,Subchannel A,Region A,231.72223430900942,58.27457928324997
2026-03-07,Brand B,Subchannel A,Region A,51.562049233034266,15.573720820027416
2026-03-14,Brand B,Subchannel A,Region A,92.02980950870119,28.25617257694323
2026-03-21,Brand B,Subchannel A,Region A,130.92873599212308,37.14163661958745
2026-03-28,Brand B,Subchannel A,Region A,72.03270923411958,18.20290300368623
2026-04-04,Brand B,Subchannel A,Region A,83.59209258785961,18.72843425766709
2026-04-11,Brand B,Subchannel A,Region A,4.926169212186148,1.0970095769033208
2026-04-18,Brand B,Subchannel A,Region A,33.870053365096254,8.971416167004188
2021-01-09,Brand B,Subchannel A,Region B,690.7329329950103,167.95303486183292
2021-01-16,Brand B,Subchannel A,Region B,249.39513670872384,45.818380155986745
2021-01-23,Brand B,Subchannel A,Region B,247.67891004742683,57.039220131366335
2021-01-30,Brand B,Subchannel A,Region B,214.47854727122143,40.552062674267965
2021-02-06,Brand B,Subchannel A,Region B,437.42842793761935,90.89637141456579
2021-02-13,Brand B,Subchannel A,Region B,273.37227066141423,66.41772942613396
2021-02-20,Brand B,Subchannel A,Region B,180.96744748139503,43.473908568834425
2021-02-27,Brand B,Subchannel A,Region B,318.87254500885825,66.12116582108216
2021-03-06,Brand B,Subchannel A,Region B,242.1699525051917,59.761786986742656
2021-03-13,Brand B,Subchannel A,Region B,197.8536726919658,51.24302503387657
2021-03-20,Brand B,Subchannel A,Region B,222.23136593458395,47.69988154338178
2021-03-27,Brand B,Subchannel A,Region B,244.00237228373433,64.00879968593591
2021-04-03,Brand B,Subchannel A,Region B,120.8304314383813,29.27623020779919
2021-04-10,Brand B,Subchannel A,Region B,212.69755425986057,52.40827751745554
2021-04-17,Brand B,Subchannel A,Region B,188.9186459646955,36.89022456739488
2021-04-24,Brand B,Subchannel A,Region B,284.83013806642884,76.57318374691152
2021-05-01,Brand B,Subchannel A,Region B,182.16450954717976,40.53606684435418
2021-05-08,Brand B,Subchannel A,Region B,149.55189550335862,37.20615130749701
2021-05-15,Brand B,Subchannel A,Region B,202.6917063460062,57.28620966761787
2021-05-22,Brand B,Subchannel A,Region B,296.41568822262127,78.34486299789543
2021-05-29,Brand B,Subchannel A,Region B,101.69125859271448,24.696789316794842
2021-06-05,Brand B,Subchannel A,Region B,131.66170118302693,32.57275459545191
2021-06-12,Brand B,Subchannel A,Region B,142.33928007064628,36.23869659469906
2021-06-19,Brand B,Subchannel A,Region B,204.73922803207068,50.34965037874836
2021-06-26,Brand B,Subchannel A,Region B,118.47807625226226,30.736174662766874
2021-07-03,Brand B,Subchannel A,Region B,140.36814132585886,35.13575477535672
2021-07-10,Brand B,Subchannel A,Region B,154.5638878375,38.50418960511276
2021-07-17,Brand B,Subchannel A,Region B,170.64614699776826,37.676172620898264
2021-07-24,Brand B,Subchannel A,Region B,181.31933679081504,45.494018529057215
2021-07-31,Brand B,Subchannel A,Region B,194.48382744565774,36.761933628647704
2021-08-07,Brand B,Subchannel A,Region B,331.2332691176972,81.4662259889659
2021-08-14,Brand B,Subchannel A,Region B,258.97580468851305,67.69837948597295
2021-08-21,Brand B,Subchannel A,Region B,187.12726966142432,53.583767647290294
2021-08-28,Brand B,Subchannel A,Region B,155.9851655299059,44.815804626645
2021-09-04,Brand B,Subchannel A,Region B,152.97723921821765,38.42372912263962
2021-09-11,Brand B,Subchannel A,Region B,106.00565694127688,28.573949190635574
2021-09-18,Brand B,Subchannel A,Region B,173.77266954666302,50.84610940001799
2021-09-25,Brand B,Subchannel A,Region B,268.7620165062393,75.4992150464856
2021-10-02,Brand B,Subchannel A,Region B,208.01108946257838,51.73532558259241
2021-10-09,Brand B,Subchannel A,Region B,201.67632014933267,57.695002500144966
2021-10-16,Brand B,Subchannel A,Region B,134.21182860781056,42.0732971274686
2021-10-23,Brand B,Subchannel A,Region B,195.35698521410552,61.010130084938275
2021-10-30,Brand B,Subchannel A,Region B,509.3917595518626,140.5745644940624
2021-11-06,Brand B,Subchannel A,Region B,136.10350116307168,42.60712420679094
2021-11-13,Brand B,Subchannel A,Region B,175.81145838547022,57.019383851000484
2021-11-20,Brand B,Subchannel A,Region B,373.8512776565111,114.46858974783385
2021-11-27,Brand B,Subchannel A,Region B,53.571909948527136,16.02453672275879
2021-12-04,Brand B,Subchannel A,Region B,343.86805772270475,93.98008103928899
2021-12-11,Brand B,Subchannel A,Region B,239.50943572458047,70.4780768478443
2021-12-18,Brand B,Subchannel A,Region B,260.4233625380839,73.48725434114863
2021-12-25,Brand B,Subchannel A,Region B,211.9369713261508,63.39908038342759
2022-01-01,Brand B,Subchannel A,Region B,110.45753188840571,25.807332766813268
2022-01-08,Brand B,Subchannel A,Region B,317.6564665560572,92.57550465743093
2022-01-15,Brand B,Subchannel A,Region B,356.54350893113985,100.96010295185096
2022-01-22,Brand B,Subchannel A,Region B,265.0582736109042,79.07147484374684
2022-01-29,Brand B,Subchannel A,Region B,193.89120899470947,64.20125080238027
2022-02-05,Brand B,Subchannel A,Region B,264.18857996255406,72.29330929153195
2022-02-12,Brand B,Subchannel A,Region B,192.80427330181496,54.96757528673231
2022-02-19,Brand B,Subchannel A,Region B,318.70312958574345,102.92569828361644
2022-02-26,Brand B,Subchannel A,Region B,254.83720590062606,75.9136887276298
2022-03-05,Brand B,Subchannel A,Region B,38.70280922359879,13.321324752758565
2022-03-12,Brand B,Subchannel A,Region B,115.23008279058234,30.95250145291445
2022-03-19,Brand B,Subchannel A,Region B,140.39090295266558,48.20332761063076
2022-03-26,Brand B,Subchannel A,Region B,186.85807488382068,67.63895447558879
2022-04-02,Brand B,Subchannel A,Region B,301.41808621366914,77.0925488446366
