subchannel,region,brand,week,variable,value
Subchannel B,Region D,Brand D,2022-06-11,total_distribution,1.56479331165815
Subchannel B,Region D,Brand D,2022-06-18,total_distribution,1.55821753713464
Subchannel B,Region D,Brand D,2022-06-25,total_distribution,1.61272627537026
Subchannel B,Region D,Brand D,2022-07-02,total_distribution,1.62586482171367
Subchannel B,Region D,Brand D,2022-07-09,total_distribution,1.6068796068796
Subchannel B,Region D,Brand D,2022-07-16,total_distribution,1.63601203266007
Subchannel B,Region D,Brand D,2022-07-23,total_distribution,1.61741767764298
Subchannel B,Region D,Brand D,2022-07-30,total_distribution,1.56773618538324
Subchannel B,Region D,Brand D,2022-08-06,total_distribution,1.69260533104041
Subchannel B,Region D,Brand D,2022-08-13,total_distribution,1.5926551287463
Subchannel B,Region D,Brand D,2022-08-20,total_distribution,1.62370649106302
Subchannel B,Region D,Brand D,2022-08-27,total_distribution,1.59797979797979
Subchannel B,Region D,Brand D,2022-09-03,total_distribution,1.57487437185929
Subchannel B,Region D,Brand D,2022-09-10,total_distribution,1.67885714285714
Subchannel B,Region D,Brand D,2022-09-17,total_distribution,1.68262150220913
Subchannel B,Region D,Brand D,2022-09-24,total_distribution,1.67170381564034
Subchannel B,Region D,Brand D,2022-10-01,total_distribution,1.61923920994879
Subchannel B,Region D,Brand D,2022-10-08,total_distribution,1.62328767123287
Subchannel B,Region D,Brand D,2022-10-15,total_distribution,1.62460425146992
Subchannel B,Region D,Brand D,2022-10-22,total_distribution,1.65920608108108
Subchannel B,Region D,Brand D,2022-10-29,total_distribution,1.637890625
Subchannel B,Region D,Brand D,2022-11-05,total_distribution,1.66790429042904
Subchannel B,Region D,Brand D,2022-11-12,total_distribution,1.76045357902197
Subchannel B,Region D,Brand D,2022-11-19,total_distribution,1.65647146587094
Subchannel B,Region D,Brand D,2022-11-26,total_distribution,1.63418803418803
Subchannel B,Region D,Brand D,2022-12-03,total_distribution,1.63166083236094
Subchannel B,Region D,Brand D,2022-12-10,total_distribution,1.58261265361857
Subchannel B,Region D,Brand D,2022-12-17,total_distribution,1.67232421198475
Subchannel B,Region D,Brand D,2022-12-24,total_distribution,1.61098310291858
Subchannel B,Region D,Brand D,2022-12-31,total_distribution,1.64543168482816
Subchannel B,Region D,Brand D,2023-01-07,total_distribution,1.64859632139399
Subchannel B,Region D,Brand D,2023-01-14,total_distribution,1.64649012189995
Subchannel B,Region D,Brand D,2023-01-21,total_distribution,1.6687790452049
Subchannel B,Region D,Brand D,2023-01-28,total_distribution,1.6665230504093
Subchannel B,Region D,Brand D,2023-02-04,total_distribution,1.6322810137839
Subchannel B,Region D,Brand D,2023-02-11,total_distribution,1.67290480065093
Subchannel B,Region D,Brand D,2023-02-18,total_distribution,1.71263482280431
Subchannel B,Region D,Brand D,2023-02-25,total_distribution,1.61957090528519
Subchannel B,Region D,Brand D,2023-03-04,total_distribution,1.65673575129533
Subchannel B,Region D,Brand D,2023-03-11,total_distribution,1.69662027833002
Subchannel B,Region D,Brand D,2023-03-18,total_distribution,1.74092100336952
Subchannel B,Region D,Brand D,2023-03-25,total_distribution,1.68155683325961
Subchannel B,Region D,Brand D,2023-04-01,total_distribution,1.72131814483319
Subchannel B,Region D,Brand D,2023-04-08,total_distribution,1.60034702139965
Subchannel B,Region D,Brand D,2023-04-15,total_distribution,1.6055900621118
Subchannel B,Region D,Brand D,2023-04-22,total_distribution,1.65330296127562
Subchannel B,Region D,Brand D,2023-04-29,total_distribution,1.64574557708508
Subchannel B,Region D,Brand D,2023-05-06,total_distribution,1.52179034157832
Subchannel B,Region D,Brand D,2023-05-13,total_distribution,1.53914893617021
Subchannel B,Region D,Brand D,2023-05-20,total_distribution,1.61727896649172
Subchannel B,Region D,Brand D,2023-05-27,total_distribution,1.61277777777777
Subchannel B,Region D,Brand D,2023-06-03,total_distribution,1.65366088631984
Subchannel B,Region D,Brand D,2023-06-10,total_distribution,1.63907284768211
Subchannel B,Region D,Brand D,2023-06-17,total_distribution,1.60306122448979
Subchannel B,Region D,Brand D,2023-06-24,total_distribution,1.54317897371714
Subchannel B,Region D,Brand D,2023-07-01,total_distribution,1.63694558756287
Subchannel B,Region D,Brand D,2023-07-08,total_distribution,1.65306122448979
Subchannel B,Region D,Brand D,2023-07-15,total_distribution,1.71230158730158
Subchannel B,Region D,Brand D,2023-07-22,total_distribution,1.67822265625
Subchannel B,Region D,Brand D,2023-07-29,total_distribution,1.6594427244582
Subchannel B,Region D,Brand D,2023-08-05,total_distribution,1.66970802919708
Subchannel B,Region D,Brand D,2023-08-12,total_distribution,1.73091076356945
Subchannel B,Region D,Brand D,2023-08-19,total_distribution,1.65109343936381
Subchannel B,Region D,Brand D,2023-08-26,total_distribution,1.65123152709359
Subchannel B,Region D,Brand D,2023-09-02,total_distribution,1.58996328029375
Subchannel B,Region D,Brand D,2023-09-09,total_distribution,1.6545648691938
Subchannel B,Region D,Brand D,2023-09-16,total_distribution,1.68760757314974
Subchannel B,Region D,Brand D,2023-09-23,total_distribution,1.70404721753794
Subchannel B,Region D,Brand D,2023-09-30,total_distribution,1.69064748201438
Subchannel B,Region D,Brand D,2023-10-07,total_distribution,1.72180824639841
Subchannel B,Region D,Brand D,2023-10-14,total_distribution,1.72495527728085
Subchannel B,Region D,Brand D,2023-10-21,total_distribution,1.76465517241379
Subchannel B,Region D,Brand D,2023-10-28,total_distribution,1.67296072507552
Subchannel B,Region D,Brand D,2023-11-04,total_distribution,1.6897519887693
Subchannel B,Region D,Brand D,2023-11-11,total_distribution,1.59416936603424
Subchannel B,Region D,Brand D,2023-11-18,total_distribution,1.66290182450043
Subchannel B,Region D,Brand D,2023-11-25,total_distribution,1.62679022746419
Subchannel B,Region D,Brand D,2023-12-02,total_distribution,1.59622641509433
Subchannel B,Region D,Brand D,2023-12-09,total_distribution,1.69295219319862
Subchannel B,Region D,Brand D,2023-12-16,total_distribution,1.80628803245436
Subchannel B,Region D,Brand D,2023-12-23,total_distribution,1.77659574468085
Subchannel B,Region D,Brand D,2023-12-30,total_distribution,1.72471690745802
Subchannel B,Region D,Brand D,2024-01-06,total_distribution,1.65956072351421
Subchannel B,Region D,Brand D,2024-01-13,total_distribution,1.58891966759002
Subchannel B,Region D,Brand D,2024-01-20,total_distribution,1.6058648111332
Subchannel B,Region D,Brand D,2024-01-27,total_distribution,1.60906801007556
Subchannel B,Region D,Brand D,2024-02-03,total_distribution,1.62457993278924
Subchannel B,Region D,Brand D,2024-02-10,total_distribution,1.61893320518981
Subchannel B,Region D,Brand D,2024-02-17,total_distribution,1.57397504456327
Subchannel B,Region D,Brand D,2024-02-24,total_distribution,1.66897506925207
Subchannel B,Region D,Brand D,2024-03-02,total_distribution,1.62222222222222
Subchannel B,Region D,Brand D,2024-03-09,total_distribution,1.66701191092698
Subchannel B,Region D,Brand D,2024-03-16,total_distribution,1.60576923076923
Subchannel B,Region D,Brand D,2024-03-23,total_distribution,1.56446370530877
Subchannel B,Region D,Brand D,2024-03-30,total_distribution,1.56823394495412
Subchannel B,Region D,Brand D,2024-04-06,total_distribution,1.54602184087363
Subchannel B,Region D,Brand D,2024-04-13,total_distribution,1.54961832061068
Subchannel B,Region D,Brand D,2024-04-20,total_distribution,1.57449577098243
Subchannel B,Region D,Brand D,2024-04-27,total_distribution,1.54649070185962
Subchannel B,Region D,Brand D,2024-05-04,total_distribution,1.52813852813852
Subchannel B,Region D,Brand D,2024-05-11,total_distribution,1.54850746268656
Subchannel B,Region D,Brand D,2024-05-18,total_distribution,1.500279173646
Subchannel B,Region D,Brand D,2024-05-25,total_distribution,1.52408477842003
Subchannel B,Region D,Brand D,2024-06-01,total_distribution,1.45490454246214
Subchannel B,Region D,Brand D,2024-06-08,total_distribution,1.45690213869086
Subchannel B,Region D,Brand D,2024-06-15,total_distribution,1.48567335243553
Subchannel B,Region D,Brand D,2024-06-22,total_distribution,1.50435471100554
Subchannel B,Region D,Brand D,2024-06-29,total_distribution,1.48641722193746
Subchannel B,Region D,Brand D,2024-07-06,total_distribution,1.48761329305135
Subchannel B,Region D,Brand D,2024-07-13,total_distribution,1.43248663101604
Subchannel B,Region D,Brand D,2024-07-20,total_distribution,1.45714285714285
Subchannel B,Region D,Brand D,2024-07-27,total_distribution,1.51396648044692
Subchannel B,Region D,Brand D,2024-08-03,total_distribution,1.52043132803632
Subchannel B,Region D,Brand D,2024-08-10,total_distribution,1.42604990870359
Subchannel B,Region D,Brand D,2024-08-17,total_distribution,1.44748026715239
Subchannel B,Region D,Brand D,2024-08-24,total_distribution,1.59103335155822
Subchannel B,Region D,Brand D,2024-08-31,total_distribution,1.53841961852861
Subchannel B,Region D,Brand D,2024-09-07,total_distribution,1.59911160466407
Subchannel B,Region D,Brand D,2024-09-14,total_distribution,1.56010823347506
Subchannel B,Region D,Brand D,2024-09-21,total_distribution,1.62817147856517
Subchannel B,Region D,Brand D,2024-09-28,total_distribution,1.62002567394095
Subchannel B,Region D,Brand D,2024-10-05,total_distribution,1.62318181818181
Subchannel B,Region D,Brand D,2024-10-12,total_distribution,1.58720271800679
Subchannel B,Region D,Brand D,2024-10-19,total_distribution,1.74140127388535
Subchannel B,Region D,Brand D,2024-10-26,total_distribution,1.73525498891352
Subchannel B,Region D,Brand D,2024-11-02,total_distribution,1.71809256661991
Subchannel B,Region D,Brand D,2024-11-09,total_distribution,1.73866292660121
Subchannel B,Region D,Brand D,2024-11-16,total_distribution,1.72152986678126
Subchannel B,Region D,Brand D,2024-11-23,total_distribution,1.6630488406512
Subchannel B,Region D,Brand D,2024-11-30,total_distribution,1.68141216503615
Subchannel B,Region D,Brand D,2024-12-07,total_distribution,1.76981132075471
Subchannel B,Region D,Brand D,2024-12-14,total_distribution,1.6723070573669
Subchannel B,Region D,Brand D,2024-12-21,total_distribution,1.71128798842257
Subchannel B,Region D,Brand D,2024-12-28,total_distribution,1.71302083333333
Subchannel B,Region D,Brand D,2025-01-04,total_distribution,1.70894526034712
Subchannel B,Region D,Brand D,2025-01-11,total_distribution,1.71734693877551
Subchannel B,Region D,Brand D,2025-01-18,total_distribution,1.73819348922512
Subchannel B,Region D,Brand D,2025-01-25,total_distribution,1.72642436149312
Subchannel B,Region D,Brand D,2025-02-01,total_distribution,1.6654713114754
Subchannel B,Region D,Brand D,2025-02-08,total_distribution,1.76926877470355
Subchannel B,Region D,Brand D,2025-02-15,total_distribution,1.73356926188068
Subchannel B,Region D,Brand D,2025-02-22,total_distribution,1.73908778813143
Subchannel B,Region D,Brand D,2025-03-01,total_distribution,1.70187561697926
Subchannel B,Region D,Brand D,2025-03-08,total_distribution,1.73062261753494
Subchannel B,Region D,Brand D,2025-03-15,total_distribution,1.71032745591939
Subchannel B,Region D,Brand D,2025-03-22,total_distribution,1.67301285102332
Subchannel B,Region D,Brand D,2025-03-29,total_distribution,1.56009070294784
Subchannel B,Region D,Brand D,2025-04-05,total_distribution,1.60184574818721
Subchannel B,Region D,Brand D,2025-04-12,total_distribution,1.53402777777777
Subchannel B,Region D,Brand D,2025-04-19,total_distribution,1.60247052217855
Subchannel B,Region D,Brand D,2025-04-26,total_distribution,1.61721710882512
Subchannel B,Region D,Brand D,2025-05-03,total_distribution,1.60650510204081
Subchannel B,Region D,Brand D,2025-05-10,total_distribution,1.6015625
Subchannel B,Region D,Brand D,2025-05-17,total_distribution,1.61512605042016
Subchannel B,Region D,Brand D,2025-05-24,total_distribution,1.63043478260869
Subchannel B,Region D,Brand D,2025-05-31,total_distribution,1.51719576719576
Subchannel B,Region D,Brand D,2025-06-07,total_distribution,1.53413940256045
Subchannel B,Region D,Brand D,2025-06-14,total_distribution,1.59273964832671
Subchannel B,Region D,Brand D,2025-06-21,total_distribution,1.59024012393493
Subchannel B,Region D,Brand D,2025-06-28,total_distribution,1.62551440329218
Subchannel B,Region D,Brand D,2025-07-05,total_distribution,1.62743779421654
Subchannel B,Region D,Brand D,2025-07-12,total_distribution,1.6290909090909
Subchannel B,Region D,Brand D,2025-07-19,total_distribution,1.63668880940214
Subchannel B,Region D,Brand D,2025-07-26,total_distribution,1.61902082160945
Subchannel B,Region D,Brand D,2025-08-02,total_distribution,1.57981072555205
Subchannel B,Region D,Brand D,2025-08-09,total_distribution,1.67824074074074
Subchannel B,Region D,Brand D,2025-08-16,total_distribution,1.69498910675381
Subchannel B,Region D,Brand D,2025-08-23,total_distribution,1.63867822318526
Subchannel B,Region D,Brand D,2025-08-30,total_distribution,1.61875
Subchannel B,Region D,Brand D,2025-09-06,total_distribution,1.72821100917431
Subchannel B,Region D,Brand D,2025-09-13,total_distribution,1.68463611859838
Subchannel B,Region D,Brand D,2025-09-20,total_distribution,1.74254473161033
Subchannel B,Region D,Brand D,2025-09-27,total_distribution,1.64552768575485
Subchannel B,Region D,Brand D,2025-10-04,total_distribution,1.66732477788746
Subchannel B,Region D,Brand D,2025-10-11,total_distribution,1.78534031413612
Subchannel B,Region D,Brand D,2025-10-18,total_distribution,1.80221729490022
Subchannel B,Region D,Brand D,2025-10-25,total_distribution,1.68543209876543
Subchannel B,Region D,Brand D,2025-11-01,total_distribution,1.71298770710849
Subchannel B,Region D,Brand D,2025-11-08,total_distribution,1.76975609756097
Subchannel B,Region D,Brand D,2025-11-15,total_distribution,1.73233301064859
Subchannel B,Region D,Brand D,2025-11-22,total_distribution,1.86034019695613
Subchannel B,Region D,Brand D,2025-11-29,total_distribution,1.80182002022244
Subchannel B,Region D,Brand D,2025-12-06,total_distribution,1.85964104924068
Subchannel B,Region D,Brand D,2025-12-13,total_distribution,1.87592250922509
Subchannel B,Region D,Brand D,2025-12-20,total_distribution,1.93322272915802
Subchannel B,Region D,Brand D,2025-12-27,total_distribution,1.91212744090441
Subchannel B,Region D,Brand D,2026-01-03,total_distribution,1.78777393310265
Subchannel B,Region E,Brand D,2021-01-09,total_distribution,1.40275049115913
Subchannel B,Region E,Brand D,2021-01-16,total_distribution,1.49397590361445
Subchannel B,Region E,Brand D,2021-01-23,total_distribution,1.43600867678958
Subchannel B,Region E,Brand D,2021-01-30,total_distribution,1.48502994011976
Subchannel B,Region E,Brand D,2021-02-06,total_distribution,1.38095238095238
Subchannel B,Region E,Brand D,2021-02-13,total_distribution,1.46783625730994
Subchannel B,Region E,Brand D,2021-02-20,total_distribution,1.39090909090909
Subchannel B,Region E,Brand D,2021-02-27,total_distribution,1.37259100642398
Subchannel B,Region E,Brand D,2021-03-06,total_distribution,1.35374149659863
Subchannel B,Region E,Brand D,2021-03-13,total_distribution,1.43418467583497
Subchannel B,Region E,Brand D,2021-03-20,total_distribution,1.35695538057742
Subchannel B,Region E,Brand D,2021-03-27,total_distribution,1.34402332361516
Subchannel B,Region E,Brand D,2021-04-03,total_distribution,1.30985915492957
Subchannel B,Region E,Brand D,2021-04-10,total_distribution,1.28070175438596
Subchannel B,Region E,Brand D,2021-04-17,total_distribution,1.30689655172413
Subchannel B,Region E,Brand D,2021-04-24,total_distribution,1.28719723183391
Subchannel B,Region E,Brand D,2021-05-01,total_distribution,1.32156862745098
Subchannel B,Region E,Brand D,2021-05-08,total_distribution,1.2995951417004
Subchannel B,Region E,Brand D,2021-05-15,total_distribution,1.26339285714285
Subchannel B,Region E,Brand D,2021-05-22,total_distribution,1.26794258373205
Subchannel B,Region E,Brand D,2021-05-29,total_distribution,1.14705882352941
Subchannel B,Region E,Brand D,2021-06-05,total_distribution,1.22068965517241
